scene_id,candidate_id,task_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,candidate_seed,planner_success,rollout_success,reference_completed,goal_reached,collision_count,ground_contact_count,nonfinite_count,clip_count,accepted,failure_reason,split,episode_length,minimum_goal_distance,max_raw_action_component,max_commanded_speed,max_speed_limit_excess,error
OPEN_02,17,OPEN_02_TASK_017,0.6700533577227407,0.16989081559678276,0.6868235404763149,3.8768221986245632,0.23217531757509946,1.6637696647257607,20460825,True,True,True,True,0,0,0,0,True,accepted,val,374,0.017458701529075284,0.9752339927441948,0.8009972777575068,0.0,
OPEN_02,18,OPEN_02_TASK_018,0.4722434414965397,-0.3287863615247645,0.6076389397712486,3.604569502079545,0.14946849079518554,1.5618853795569436,20460826,True,True,True,True,0,0,0,0,True,accepted,val,369,0.036427255569132726,0.9713352795382251,0.8009934955346745,0.0,
OPEN_02,19,OPEN_02_TASK_019,0.6606096379109061,0.41910841421700484,0.5909087754375861,3.8769835774263846,0.020771325139704255,1.8350151563039818,20460827,True,True,True,True,0,0,0,0,True,accepted,val,383,0.00646233362680751,0.9436671619607215,0.8009928542068342,0.0,
OPEN_02,20,OPEN_02_TASK_020,0.5461538010703678,0.04536762882415302,0.675906029578439,3.682779977310295,0.4696844715573899,1.6311979863371133,20460828,True,True,True,True,0,0,0,0,True,accepted,train,369,0.011377925106716076,0.9753433498968406,0.8009927422778977,0.0,
OPEN_02,21,OPEN_02_TASK_021,0.15384446900816112,-0.016827907479793347,0.6243930079063776,3.1235479146682463,-0.2281673844099028,1.655088714711828,20460829,True,True,True,True,0,0,0,0,True,accepted,train,354,0.018954610258496554,0.9522761858027368,0.8009932129547129,0.0,
OPEN_02,22,OPEN_02_TASK_022,0.48601624918129455,0.03343243801973739,0.5614130073845656,3.5348323802553856,-0.2624279806397506,1.7167767706136872,20460830,True,True,True,True,0,0,0,0,True,accepted,train,366,0.013047644720293811,0.9466416392645823,0.8009994086759373,0.0,
OPEN_02,23,OPEN_02_TASK_023,0.4981243201488514,-0.272405330675201,0.8093100599724975,3.2761248175295714,-0.38265275472631954,1.5589030616330861,20460831,True,True,True,True,0,0,0,0,True,accepted,train,330,0.004104039322460325,0.9844334803988627,0.8009966583633944,0.0,
OPEN_02,24,OPEN_02_TASK_024,0.9279895864525364,-0.25469273055539143,0.7721593210208035,3.267372228432711,0.24388646561157745,1.8585497073240185,20460832,True,True,True,True,0,0,0,0,True,accepted,train,306,0.026550059682950856,0.9317005899574994,0.8009999893312858,0.0,
OPEN_02,25,OPEN_02_TASK_025,0.15367541574291904,-0.44726815974489365,0.685279929418868,3.752663656921506,0.4383137968537365,1.7748902839847633,20460833,True,True,True,True,0,0,0,0,True,accepted,train,420,0.04551978759783783,0.9607672434584118,0.8009966180102405,0.0,
OPEN_02,26,OPEN_02_TASK_026,0.8327309720453058,-0.327233756858597,0.7055454376284398,3.3839713659623594,-0.2971528762749245,1.599891065534701,20460834,True,True,True,True,0,0,0,0,True,accepted,test,312,0.024037401390290536,0.9712835657860138,0.8009946919241776,0.0,
OPEN_02,27,OPEN_02_TASK_027,0.5389657921519777,-0.2457507914459759,0.6141923819911093,3.796410926488211,-0.38805303719259554,1.8952309901840994,20460835,True,True,True,True,0,0,0,0,True,accepted,train,388,0.03372053586192205,0.9445797651393344,0.800980151017838,0.0,
OPEN_02,28,OPEN_02_TASK_028,0.18542295822321886,-0.038651578745643955,0.8010533330766167,3.786931582133488,-0.02499825631224839,1.7568253678850025,20460836,True,True,True,True,0,0,0,0,True,accepted,test,410,0.03508879825720457,0.9750303446084059,0.8009809088464324,0.0,
OPEN_02,29,OPEN_02_TASK_029,0.6321453127562968,-0.47612805267467306,0.771506129279431,3.6781365002145088,-0.1814639815594521,1.5442566977222394,20460837,True,True,True,True,0,0,0,0,True,accepted,train,356,0.036078331340237024,0.9849898436410471,0.8009973251193342,0.0,
OPEN_02,30,OPEN_02_TASK_030,0.7777354925125759,-0.08756031944708476,0.8001291230841594,3.711682340558403,0.12951769103488964,1.809851945168825,20460838,True,True,True,True,0,0,0,0,True,accepted,train,351,0.027858120275803314,0.9542932046793196,0.8009935921331588,0.0,
OPEN_02,31,OPEN_02_TASK_031,0.3091896377607545,-0.027122247194343196,0.6197497612267463,3.853162799606059,-0.061941453323932416,1.6749968250798937,20460839,True,True,True,True,0,0,0,0,True,accepted,train,406,0.041460116185593324,0.9729770622827053,0.8009932425675101,0.0,
OPEN_02,32,OPEN_02_TASK_032,0.3164777807816125,-0.3854510329037687,0.5652505961280981,3.2780962117574957,0.1929824265422445,1.6690885482997082,20460840,True,True,True,True,0,0,0,0,True,accepted,test,359,0.00613686992366785,0.9519485476670158,0.8009973239814453,0.0,
OPEN_02,33,OPEN_02_TASK_033,0.17097950181874091,0.1293240953294552,0.6678829036720896,3.2520098798741834,-0.1607906637778338,1.6096186716114194,20460841,True,True,True,True,0,0,0,0,True,accepted,train,362,0.016897549764133556,0.9730254915027114,0.8009815620622155,0.0,
OPEN_02,34,OPEN_02_TASK_034,0.8008364600027387,-0.019489271041524536,0.577660704659352,3.8406116420291605,0.24875115618131693,1.8148459323494304,20460842,True,True,True,True,0,0,0,0,True,accepted,test,367,0.006061840711812567,0.9400882473638003,0.8009973853661894,0.0,
OPEN_02,35,OPEN_02_TASK_035,0.24069847704436054,-0.26386928605029936,0.7191405642174786,3.479905098491328,0.3501826366574269,1.7804728061343609,20460843,True,True,True,True,0,0,0,0,True,accepted,train,384,0.038069550540599184,0.9535984660850592,0.8009940112175796,0.0,
OPEN_02,36,OPEN_02_TASK_036,0.6822458496863136,-0.28486887509800407,0.8252263886140407,3.2849376397139975,-0.465397297518629,1.7269549662466637,20460844,True,True,True,True,0,0,0,0,True,accepted,train,319,0.007845847489345817,0.9520591794914612,0.8009843807990685,0.0,
OPEN_02,37,OPEN_02_TASK_037,0.3724207309554116,-0.455893061128948,0.6940518866348153,3.8020756878499187,0.4457279544206151,1.8980790175469906,20460845,True,True,True,True,0,0,0,0,True,accepted,train,409,0.022128340436141744,0.9442831727677148,0.8009940224948072,0.0,
OPEN_02,38,OPEN_02_TASK_038,0.7769799917921757,-0.22009355959130494,0.7541771089340652,3.3117173468874173,-0.4447537375819469,1.861803928675706,20460846,True,True,True,True,0,0,0,0,True,accepted,train,321,0.012315532419076845,0.9467927801486372,0.8009799882755422,0.0,
OPEN_02,39,OPEN_02_TASK_039,0.6514162269196337,0.029774877325066007,0.6035824173105463,3.838157325625622,-0.256006118994095,1.524379690994128,20460847,True,True,True,True,0,0,0,0,True,accepted,test,372,0.030986233054188322,0.969750119397843,0.8009907767357819,0.0,
BLOCK_00,0,BLOCK_00_TASK_000,1.2423208585476235,-0.19161809846407613,1.0363698886922084,4.996859769281245,-0.0034743900244685877,1.105843507438708,20560808,True,True,True,True,0,0,0,0,True,accepted,train,461,0.051111295557139655,0.9998407603193059,0.8009996297736819,0.0,
BLOCK_00,1,BLOCK_00_TASK_001,0.890416171904348,0.09681134160046728,1.0637639822425495,5.5388765398817625,0.1849396694781596,0.8044346012924048,20560809,True,True,True,True,0,0,0,0,True,accepted,test,501,0.019509152499171383,0.9960737523249934,0.8009874536039604,0.0,
BLOCK_00,2,BLOCK_00_TASK_002,1.3639083539548928,0.017819961104905246,0.9199431462592789,5.440143170227833,0.24047895923117385,1.0373083662588893,20560810,True,True,True,True,0,0,0,0,True,accepted,train,464,0.044586848731390114,0.9974881596575886,0.8009825600710286,0.0,
BLOCK_00,3,BLOCK_00_TASK_003,0.751976090896104,-0.1224873878442716,0.9349123012240843,4.943272241185451,0.15044356679728177,1.0427022856533912,20560811,True,True,True,True,0,0,0,0,True,accepted,val,477,0.01798892639484164,0.9989661411011728,0.8009901940022071,0.0,
BLOCK_00,4,BLOCK_00_TASK_004,0.6759573438031599,0.24375157800233027,0.8829078360730818,5.216352699106765,-0.2364261986651902,1.034434571175103,20560812,True,True,True,True,0,0,0,0,True,accepted,train,507,0.036897094689644735,0.9974754214537997,0.8009932960192757,0.0,
BLOCK_00,5,BLOCK_00_TASK_005,1.0349194134943103,0.09500197785777875,1.051396313371714,5.51901859925453,0.05184670918358364,0.81133091455638,20560813,True,True,True,True,0,0,0,0,True,accepted,train,494,0.02892916663642428,0.9971293696213195,0.800994018059957,0.0,
BLOCK_00,6,BLOCK_00_TASK_006,1.1457912998656163,-0.16642135597468244,1.1042811730227529,5.53014241284181,-0.10937893971241175,0.9700985020620809,20560814,True,True,True,True,0,0,0,0,True,accepted,val,509,0.05310339605921423,0.9980141670506347,0.800984647106398,0.0,
BLOCK_00,7,BLOCK_00_TASK_007,0.9534614969548585,-0.24066560176767127,1.1760352445365392,4.998389424016345,-0.16952822379412152,1.0086141447408146,20560815,True,True,True,True,0,0,0,0,True,accepted,train,491,0.018971435120341135,0.9994965584597786,0.8009976741331444,0.0,
BLOCK_00,8,BLOCK_00_TASK_008,1.4612515677990623,-0.15386642105434206,0.8944369387135953,5.206596029426486,0.2106692890019769,1.1341436411215406,20560816,True,True,True,True,0,0,0,0,True,accepted,train,452,0.09317602686798822,0.9977301646165472,0.8009922557119302,0.0,
BLOCK_00,9,BLOCK_00_TASK_009,0.6693936046328542,-0.018799504802885114,1.0373100769817123,4.8696930157961615,-0.08996230419617751,1.1476495751856732,20560817,True,True,True,True,0,0,0,0,True,accepted,train,487,0.07417302801778707,0.9985430357017087,0.8009969720574706,0.0,
BLOCK_00,10,BLOCK_00_TASK_010,1.0092650149699276,-0.08401582569435656,1.0218082887043165,5.135102820023186,0.0872117122989226,1.0489967356440428,20560818,True,True,True,True,0,0,0,0,True,accepted,train,475,0.07060344137822205,0.9991436536321101,0.8009999995772007,0.0,
BLOCK_00,11,BLOCK_00_TASK_011,1.0731555346224384,-0.013395292116396784,1.1279583727379927,4.70305917576591,-0.20443340072188532,1.0714332813554674,20560819,True,True,True,True,0,0,0,0,True,accepted,val,454,0.04990593034322273,0.9998767011565428,0.8009999889854134,0.0,
BLOCK_00,12,BLOCK_00_TASK_012,0.47713986467564573,-0.03704226447324249,0.8188365507165903,4.892125302951839,0.14824486930880737,0.8199353424845951,20560820,True,True,True,True,0,0,0,0,True,accepted,train,490,0.040010118416671,0.9980048389520632,0.8009948113848927,0.0,
BLOCK_00,13,BLOCK_00_TASK_013,0.6941196472593173,0.23802099233908502,0.9445873253784559,5.305155659818698,-0.1901224944736098,0.9625590553722566,20560821,True,True,True,True,0,0,0,0,True,accepted,train,508,0.044598766285739465,0.9983296406407117,0.8009975248597335,0.0,
BLOCK_00,14,BLOCK_00_TASK_014,1.192402529029689,-0.14326582480846106,0.8237296196012238,4.554017225758767,-0.14573454335381536,0.9515053905831139,20560822,True,True,True,True,0,0,0,0,True,accepted,train,442,0.02669954528892241,0.9996337196260603,0.8009929863601474,0.0,
BLOCK_00,15,BLOCK_00_TASK_015,1.461704354712675,0.1890382596896279,0.8031085424562412,5.6250387794918435,0.08255598973415745,1.1021707049178922,20560823,True,True,True,True,0,0,0,0,True,accepted,train,467,0.05870841073406314,0.9964591072856069,0.8009965011689187,0.0,
BLOCK_00,16,BLOCK_00_TASK_016,0.4997256831390417,0.0015417075092162835,0.911106923850627,5.3577607216725935,-0.10095293973781638,1.0325160940125717,20560824,True,True,True,True,0,0,0,0,True,accepted,train,532,0.054755247584965326,0.9983076518220934,0.8009899608649363,0.0,
BLOCK_00,17,BLOCK_00_TASK_017,0.5835453737677644,-0.12320205581986676,1.0255391416760886,4.971547782746316,0.20389877965117448,1.0217301178831022,20560825,True,True,True,True,0,0,0,0,True,accepted,test,489,0.01943319841779323,0.9985792879848645,0.8009992311061315,0.0,
BLOCK_00,18,BLOCK_00_TASK_018,1.3192269619447787,-0.039697768215368745,1.1123953792454802,4.8080022636264275,-0.19925007799270533,1.0122837807149276,20560826,True,True,True,True,0,0,0,0,True,accepted,train,446,0.12091644041891664,0.999779786249914,0.8009953461821421,0.0,
BLOCK_00,19,BLOCK_00_TASK_019,1.3382836538612395,0.22486346073691638,1.1339340011850647,5.33534654816391,-0.13424678615771907,0.8478945087402763,20560827,True,True,True,True,0,0,0,0,True,accepted,test,461,0.08897913040700967,0.9972969634506378,0.8009984443721846,0.0,
BLOCK_00,20,BLOCK_00_TASK_020,1.40001868696647,0.006950000326098327,1.1877496480430154,5.158724897041476,0.10293225095832759,0.9268903997231133,20560828,True,True,True,True,0,0,0,0,True,accepted,train,446,0.02716147740289654,0.9976349086240557,0.8009997156384393,0.0,
BLOCK_00,21,BLOCK_00_TASK_021,1.1951747117824425,-0.007927419898173915,0.9019062165024346,4.84559268270494,0.00215328361662398,0.9012291848293562,20560829,True,True,True,True,0,0,0,0,True,accepted,test,442,0.01482886244087351,0.9999988200993988,0.8009996594819153,0.0,
BLOCK_00,22,BLOCK_00_TASK_022,0.9102928121483576,0.16078531548351094,1.1717176794200963,5.584861293681887,-0.17680664640273475,1.0541127090764788,20560830,True,True,True,True,0,0,0,0,True,accepted,train,514,0.019089329939563297,0.9981748298999541,0.8009980261832821,0.0,
BLOCK_00,23,BLOCK_00_TASK_023,0.7635295879957434,-0.22230600465793127,1.1914925389558575,5.006992172001831,0.054165381862166684,0.8848784159386296,20560831,True,True,True,True,0,0,0,0,True,accepted,train,491,0.05152606192770211,0.9978740554121686,0.8009985599778016,0.0,
BLOCK_00,24,BLOCK_00_TASK_024,0.7950037417101782,-0.12270121724679683,0.9201473466137086,4.858430823552023,0.10079581315391622,0.863345848835027,20560832,True,True,True,True,0,0,0,0,True,accepted,train,472,0.041037957310314066,0.9978741718729851,0.8009872971539843,0.0,
BLOCK_00,25,BLOCK_00_TASK_025,0.6873087781944303,0.03042917104420917,1.0297421623359115,5.580337563096876,0.1741939206252211,1.0979522720194075,20560833,True,True,True,True,0,0,0,0,True,accepted,train,522,0.0383508809003659,0.9978061579016563,0.8009990581320847,0.0,
BLOCK_00,26,BLOCK_00_TASK_026,0.923817234354811,0.1649952515119889,0.9060094301990189,5.5038172759898885,0.0965923084362531,0.8694679587860186,20560834,True,True,True,True,0,0,0,0,True,accepted,val,496,0.06139491087487995,0.9971275601474574,0.8009991902528276,0.0,
BLOCK_00,27,BLOCK_00_TASK_027,1.1420225626189424,0.11898079857282307,0.8093348792326672,4.599607598576794,-0.09206269126878708,1.1393100482217124,20560835,True,True,True,True,0,0,0,0,True,accepted,train,430,0.04139480497949167,0.9977020259547328,0.80099277059508,0.0,
BLOCK_00,28,BLOCK_00_TASK_028,1.5036303642913253,-0.17074882185735624,0.902797610003199,4.7850405969285,-0.09138198009279885,0.9590042969427758,20560836,True,True,True,True,0,0,0,0,True,accepted,test,436,0.03823017181633004,0.9998876584496813,0.800994800728622,0.0,
BLOCK_00,29,BLOCK_00_TASK_029,0.6405985756342295,-0.05119426288962586,1.0701787150043383,5.1900682959759425,-0.08678957484836763,0.9511666499195179,20560837,True,True,True,True,0,0,0,0,True,accepted,train,511,0.021900229232362574,0.9986827021432061,0.8009933891942981,0.0,
BLOCK_00,30,BLOCK_00_TASK_030,0.408282969610675,0.24945338458411692,1.0621103728364634,5.342613722479167,-0.24622447659515273,1.059393059556015,20560838,True,True,True,True,0,0,0,0,True,accepted,train,537,0.07390810421235514,0.9979512548100341,0.8009873672923961,0.0,
BLOCK_00,31,BLOCK_00_TASK_031,1.2410850844614876,-0.02983907413349829,0.8450054863174801,5.449527277411757,-0.1820782992532996,1.1503778084377512,20560839,True,True,True,True,0,0,0,0,True,accepted,train,492,0.03714811755648612,0.9974462211806789,0.8009999778726958,0.0,
BLOCK_00,32,BLOCK_00_TASK_032,1.38034380222567,-0.10857784898499051,1.1667318761296128,4.9515472140277526,0.04781687675821095,1.1378502859201136,20560840,True,True,True,True,0,0,0,0,True,accepted,train,442,0.04133464041964113,0.9998586236634802,0.8009850397213332,0.0,
BLOCK_00,33,BLOCK_00_TASK_033,1.0391847009450497,0.031420320057285456,1.0457367041347405,5.015975856776709,0.1553080059957308,0.8361168253658163,20560841,True,True,True,True,0,0,0,0,True,accepted,test,455,0.01841950110075702,0.9978073606540759,0.8009876993761524,0.0,
BLOCK_00,34,BLOCK_00_TASK_034,0.8957949029094745,0.1296143086758193,0.9059001162063937,4.613584727079044,-0.03322559185073798,1.153248872349054,20560842,True,True,True,True,0,0,0,0,True,accepted,train,444,0.04972752109299149,0.9980858436149488,0.800995095527003,0.0,
BLOCK_00,35,BLOCK_00_TASK_035,0.5880452182733361,-0.23091823046279875,1.0426055270187602,5.348131885000003,0.10788526933458831,1.0885771812736529,20560843,True,True,True,True,0,0,0,0,True,accepted,val,526,0.019236531294922345,0.9985779605513972,0.8009983651503154,0.0,
BLOCK_00,36,BLOCK_00_TASK_036,1.095320381445586,0.1658306864860939,1.0155106402581602,5.418875932058489,-0.2372468627043297,1.0605362098231683,20560844,True,True,True,True,0,0,0,0,True,accepted,val,491,0.0677370302994139,0.9988287648389417,0.8009968263707781,0.0,
BLOCK_00,37,BLOCK_00_TASK_037,0.8774871988271904,0.14595818179865994,1.1569614586753731,4.909867890268422,0.02452451067011685,1.138202910124884,20560845,True,True,True,True,0,0,0,0,True,accepted,train,460,0.08519311103812933,0.9983128516604676,0.8009897115860453,0.0,
BLOCK_00,38,BLOCK_00_TASK_038,1.009499477721711,0.189367723669363,0.8895398057660565,5.585599791008541,0.04225132577785079,1.1777594132853137,20560846,True,True,True,True,0,0,0,0,True,accepted,train,498,0.019273889809279295,0.9937153185754336,0.8009984332407892,0.0,
BLOCK_00,39,BLOCK_00_TASK_039,0.4877448770032194,0.07605602307829701,1.0973862263234995,4.844363602305583,0.18227414744114373,1.0334726019937601,20560847,True,True,True,True,0,0,0,0,True,accepted,train,480,0.020763941109252778,0.9965059349590674,0.8009916805807885,0.0,
BLOCK_01,0,BLOCK_01_TASK_000,1.247270596707559,0.11269658243477565,1.1493790337160745,4.798640687906797,0.2304444618951474,0.8801671492558395,20660808,True,True,True,True,0,0,0,0,True,accepted,train,433,0.04468249941106583,0.9984878740392052,0.800997455509204,0.0,
BLOCK_01,1,BLOCK_01_TASK_001,0.7322093750918182,-0.24487473067511062,1.0801842555506704,5.131491756743198,-0.20267294589132218,0.9412539357226887,20660809,True,True,True,True,0,0,0,0,True,accepted,train,460,0.02183869824576454,0.9969440283296197,0.8009874892740693,0.0,
BLOCK_01,2,BLOCK_01_TASK_002,1.2377836821967156,-0.13505491793348473,1.1852071867638585,5.095373449462301,0.22045336224782386,1.1520544678495217,20660810,True,True,True,True,0,0,0,0,True,accepted,test,439,0.01541219043320719,0.9990812651059201,0.8009855278087473,0.0,
BLOCK_01,3,BLOCK_01_TASK_003,0.9545352554532196,-0.19038054794350678,1.10236667332437,5.164526736300432,-0.05575583525948341,1.1349164037397415,20660811,True,True,True,True,0,0,0,0,True,accepted,train,452,0.029492496596889742,0.9974926251056518,0.800987917094921,0.0,
BLOCK_01,4,BLOCK_01_TASK_004,0.44637649432422916,-0.030515774359073433,1.1803061656073384,4.578785155127428,-0.17530430470630176,1.1726771177969972,20660812,True,True,True,True,0,0,0,0,True,accepted,train,448,0.03419187835141636,0.9969428157597737,0.8009987917875409,0.0,
BLOCK_01,5,BLOCK_01_TASK_005,0.9117121601663505,-0.10644866491113375,0.8790804995075587,4.96408173466509,-0.17515683962867606,1.0243170122683976,20660813,True,True,True,True,0,0,0,0,True,accepted,train,439,0.040452629349588834,0.9968506857900713,0.8009728885524735,0.0,
BLOCK_01,6,BLOCK_01_TASK_006,0.900326407901407,-0.10342546561111504,1.129496813120404,4.819024624746467,0.1697626491180158,1.16295159024334,20660814,True,True,True,True,0,0,0,0,True,accepted,train,445,0.03924104608633152,0.9980250886955983,0.8009910253685266,0.0,
BLOCK_01,7,BLOCK_01_TASK_007,0.9600062801526905,-0.08719880416919956,1.0968130922018386,5.346214478909228,-0.15515875013419383,0.8918964578295204,20660815,True,True,True,True,0,0,0,0,True,accepted,train,467,0.01730327763586673,0.9969280880475512,0.8009819793469665,0.0,
BLOCK_01,8,BLOCK_01_TASK_008,1.0178943364876258,-0.0037235066348049184,0.862244746470523,5.32123779271285,0.20325557096407154,0.8676361229032322,20660816,True,True,True,True,0,0,0,0,True,accepted,train,477,0.046948124402463653,0.9985414038756658,0.80098523596137,0.0,
BLOCK_01,9,BLOCK_01_TASK_009,1.280988494470346,-0.11638885729793036,1.1403871564795531,5.2862782251917375,0.15683452423293026,0.9143844972344642,20660817,True,True,True,True,0,0,0,0,True,accepted,val,448,0.02682849425797429,0.9974946606733103,0.8009978759565655,0.0,
BLOCK_01,10,BLOCK_01_TASK_010,0.5691653841567073,-0.12061536273762374,1.0218243206828206,5.15274919834193,0.22727286182029233,0.8705663504415789,20660818,True,True,True,True,0,0,0,0,True,accepted,test,497,0.02358483815143965,0.9972589026832156,0.800984557627406,0.0,
BLOCK_01,11,BLOCK_01_TASK_011,0.8840235561358134,-0.025994825918934372,1.1317873817987323,4.7360060838701585,-0.1953470764505562,0.9590784409233754,20660819,True,True,True,True,0,0,0,0,True,accepted,test,426,0.03705994764248566,0.9962969289168914,0.8009995453004117,0.0,
BLOCK_01,12,BLOCK_01_TASK_012,0.7990464453105619,-0.027478674031734096,0.9636422745762051,4.777317041678737,0.015970366725791163,0.9300469837416911,20660820,True,True,True,True,0,0,0,0,True,accepted,train,445,0.02284086064484697,0.9980018170443455,0.8009792050098503,0.0,
BLOCK_01,13,BLOCK_01_TASK_013,0.8798448477489462,0.07224537229168004,1.122704745938051,4.784876423905113,-0.2106839894046118,0.9569142127138983,20660821,True,True,True,True,0,0,0,0,True,accepted,train,433,0.014905274095884508,0.9978692692435385,0.8009911092398815,0.0,
BLOCK_01,14,BLOCK_01_TASK_014,0.8456196226995253,-0.114188416673633,1.1620069375113795,5.461988522979828,-0.2476078545932267,0.8754355557458859,20660822,True,True,True,True,0,0,0,0,True,accepted,train,482,0.04700382697564966,0.9959742362961367,0.8009789150392751,0.0,
BLOCK_01,15,BLOCK_01_TASK_015,0.9410425957622011,-0.130365662177306,1.1771886925991852,4.914392122518901,0.10393037646631803,1.1814056554191288,20660823,True,True,True,True,0,0,0,0,True,accepted,train,444,0.024768039750440562,0.9979123727702597,0.8009793994773396,0.0,
BLOCK_01,16,BLOCK_01_TASK_016,1.2939975120598277,-0.1634399797104052,1.081209775342212,4.817612488638067,-0.21700355463046395,1.0664974577623796,20660824,True,True,True,True,0,0,0,0,True,accepted,train,393,0.012535884335124535,0.9972956231427479,0.8009982685833203,0.0,
BLOCK_01,17,BLOCK_01_TASK_017,0.5635076323970291,-0.003905927904331974,0.8007122657626268,5.450272818013744,0.2177529931535852,0.8786086908719546,20660825,True,True,True,True,0,0,0,0,True,accepted,train,522,0.04208912930296649,0.9980340094136383,0.8009990160943566,0.0,
BLOCK_01,18,BLOCK_01_TASK_018,0.7412008619870082,-0.006056095873512801,0.9278008825301072,4.584297869040596,0.08503316517975229,0.9313002589647338,20660826,True,True,True,True,0,0,0,0,True,accepted,val,441,0.021310167432487228,0.9981618729803,0.8009849672806356,0.0,
BLOCK_01,19,BLOCK_01_TASK_019,0.9864425782495294,0.027270737504122178,1.1773771809039522,5.3141639548472694,-0.1521372257913014,1.154748101258742,20660827,True,True,True,True,0,0,0,0,True,accepted,train,467,0.054550261339381435,0.997443534490979,0.8009791282688352,0.0,
BLOCK_01,20,BLOCK_01_TASK_020,1.2577360663214119,0.11864575503133346,1.084167394744989,5.362840002908557,0.04601148191264737,0.9969546016377757,20660828,True,True,True,True,0,0,0,0,True,accepted,train,464,0.02388211970503911,0.997958446466431,0.8009788219359252,0.0,
BLOCK_01,21,BLOCK_01_TASK_021,1.4350089630816554,-0.04317214142028708,0.9007154663465513,5.198379577104239,-0.12067499184449842,0.9456734172294365,20660829,True,True,True,True,0,0,0,0,True,accepted,val,423,0.04051129734168625,0.9978074324153055,0.8009999921709774,0.0,
BLOCK_01,22,BLOCK_01_TASK_022,0.9598986869410562,0.24284225778711338,0.8070455170466319,5.497265116012134,-0.21386546497622477,1.168957136205479,20660830,True,True,True,True,0,0,0,0,True,accepted,test,494,0.037734416637513514,0.9956409596052234,0.8009984126743125,0.0,
BLOCK_01,23,BLOCK_01_TASK_023,0.9504014057874415,-0.011336110073304873,1.1203998719722028,4.63881760742382,0.23686585637624447,0.8383653782898022,20660831,True,True,True,True,0,0,0,0,True,accepted,train,438,0.05656208965624375,0.9973857204430236,0.8009842327858425,0.0,
BLOCK_01,24,BLOCK_01_TASK_024,0.8322998663545933,-0.11110648326504186,0.9747553255762561,4.778605721510558,0.16286462440956068,0.962761137586888,20660832,True,True,True,True,0,0,0,0,True,accepted,train,447,0.08625238836115298,0.9978394510139509,0.8009998084738522,0.0,
BLOCK_01,25,BLOCK_01_TASK_025,1.1926161539839026,-0.08576611846154414,0.9293149000386614,5.027135514036138,0.13380703275397476,1.1147474674126423,20660833,True,True,True,True,0,0,0,0,True,accepted,train,436,0.05853407252801202,0.9983491510336389,0.8009967146122435,0.0,
BLOCK_01,26,BLOCK_01_TASK_026,0.5059183608841822,0.11292848299404074,0.9306718432556289,5.462815806304017,-0.04983176503642134,1.0230398597301873,20660834,True,True,True,True,0,0,0,0,True,accepted,train,521,0.04865883667259849,0.997749520433008,0.8009950111649576,0.0,
BLOCK_01,27,BLOCK_01_TASK_027,0.6808372369039086,0.1704373250450119,1.099048868868478,4.876518764056278,-0.2357553566982334,0.9821115678468606,20660835,True,True,True,True,0,0,0,0,True,accepted,train,458,0.048720151422612615,0.9977898129103473,0.8009997505835695,0.0,
BLOCK_01,28,BLOCK_01_TASK_028,0.7243499669401028,0.045625913724539946,0.9669251350811997,5.187985932137692,0.11961666182283115,1.1268519673432809,20660836,True,True,True,True,0,0,0,0,True,accepted,train,488,0.029737547651268195,0.9979909297447996,0.800996057432175,0.0,
BLOCK_01,29,BLOCK_01_TASK_029,1.1056386014297397,-0.08628518373268046,1.1386418971911332,4.605060490935599,-0.22414185218725274,0.9392692597697961,20660837,True,True,True,True,0,0,0,0,True,accepted,train,395,0.048275990455321736,0.9959123953429716,0.8009945993515164,0.0,
BLOCK_01,30,BLOCK_01_TASK_030,0.8972343280891946,-0.16569516451021787,1.0851553006188985,4.686736099931958,0.14499065380873283,0.9197764223800217,20660838,True,True,True,True,0,0,0,0,True,accepted,val,433,0.016331291992897914,0.9973942743481893,0.8009757165927448,0.0,
BLOCK_01,31,BLOCK_01_TASK_031,0.8185323115049948,-0.023244333941969897,0.907708966603457,5.42169952859214,-0.12663646267332945,0.9122250788658057,20660839,True,True,True,True,0,0,0,0,True,accepted,train,487,0.0497732537056359,0.9973134737151231,0.8009796687415232,0.0,
BLOCK_01,32,BLOCK_01_TASK_032,0.6723801724698357,-0.17248906562746308,1.1345903815447336,5.007395849750071,0.23128050031956748,0.9721677609913146,20660840,True,True,True,True,0,0,0,0,True,accepted,train,478,0.033719501138003066,0.9969144556224572,0.8009922734029352,0.0,
BLOCK_01,33,BLOCK_01_TASK_033,1.3495619021839353,0.07790514040482721,0.9142633815791157,5.387168616653014,0.07207882525633058,1.1032705407337062,20660841,True,True,True,True,0,0,0,0,True,accepted,train,458,0.03872352754124538,0.9975303184563186,0.8009871283118334,0.0,
BLOCK_01,34,BLOCK_01_TASK_034,0.6918202699016055,-0.1610224701298883,0.8285035406469511,4.899178021719392,0.020875790867379673,0.8835690987139758,20660842,True,True,True,True,0,0,0,0,True,accepted,train,458,0.01758240115691858,0.9972135760370973,0.800999939252793,0.0,
BLOCK_01,35,BLOCK_01_TASK_035,0.8668603519453989,-0.09843178261565994,1.0844213258128923,5.19193724912746,-0.05147041208134562,0.9061496489796149,20660843,True,True,True,True,0,0,0,0,True,accepted,val,464,0.07992949873087976,0.9972310674049342,0.8009979519391528,0.0,
