action_norm_mean,azimuth,duration,elevation,episode_steps,family,geometry_hash,horizontal_distance,map_id,obstacle_count,obstacle_depth_mean,obstacle_height_mean,obstacle_width_mean,path_length,path_straight_ratio,start_goal_distance,task_id,vertical_displacement
,,,,,SINGLE_BLOCK,0362ff0a5621b7e5820917a14b5171d83dbe82e97d96d22e54cded0a496bfb60,,SINGLE_BLOCK_069,1,0.8240001197396642,0.7631798082881168,0.42061374427809917,,,,,
,,,,,SINGLE_BLOCK,2849df493235e9ae3451b3541d95491b9c0755b9bde880e67b6731ed87c8a7d6,,SINGLE_BLOCK_070,1,0.654587813175853,1.0134213599321558,0.6565068063148152,,,,,
,,,,,SINGLE_BLOCK,7bc35e4b47459aa1b8b06ffe10761c4061fd7281f35ca5ccb7d3ef25273283da,,SINGLE_BLOCK_071,1,0.471569461320114,1.2830887846149495,0.6334310990674856,,,,,
,,,,,SINGLE_BLOCK,03f39e49fff3b64a787dd5b38a06384d0b7e357ab3d62e25d6981dabde401b42,,SINGLE_BLOCK_072,1,0.5057778661826974,0.7614467117563944,0.3703183215216883,,,,,
,,,,,SINGLE_BLOCK,9f214abbd81f9936088e845399ed957aad4bc42b4091c9dcd6fbb0a27f899772,,SINGLE_BLOCK_073,1,0.5526210057870913,0.7925538320509894,0.4429902317704078,,,,,
,,,,,SINGLE_BLOCK,8674e584da3f7c3f2499a520cb97f2562e9b68f918b48f156ab3e7cb38f60e69,,SINGLE_BLOCK_074,1,0.5307281878103692,0.9038240637724334,0.5346185930574653,,,,,
,,,,,SINGLE_BLOCK,e0f3700860bf5715f6a4347b54dbfda831755846fb9c25f4873fff9f43b8dc86,,SINGLE_BLOCK_075,1,0.6357779101613219,1.1016135624367767,0.6515505264683862,,,,,
,,,,,SINGLE_BLOCK,dd5a4c9c5524379ec2dabbaa8ea8b9b193fe0fb33c33d8c9d054ee5b606d202c,,SINGLE_BLOCK_076,1,0.8760262514491951,1.2225763214874243,0.5435370158843424,,,,,
,,,,,SINGLE_BLOCK,6aae12498166337b21ae4832b74b771a87f6c82d281aa21fb87abc7d55fa5f15,,SINGLE_BLOCK_077,1,0.5807726774652197,0.808256079821259,0.491689199189446,,,,,
,,,,,SINGLE_BLOCK,616646177944f87f167230fdf365f1b7450680bed4d282236110305ce300054b,,SINGLE_BLOCK_078,1,0.8783431855089257,1.355370082409233,0.42280091730840885,,,,,
,,,,,SINGLE_BLOCK,bf88d163e76f023f8e012115d2e34700aa2247d1a10428537a375f606b851907,,SINGLE_BLOCK_079,1,0.8061012167673387,1.2428366894866554,0.4303154963962137,,,,,
,,,,,SINGLE_BLOCK,e27126cc051ac9523d36d93a3ad2d6e1b867260b1ef1384560677e23458cc4dd,,SINGLE_BLOCK_080,1,0.8517691050520596,1.2438876490270698,0.43635010549774833,,,,,
,,,,,SINGLE_BLOCK,d21180d56156a4b343e99531c19f55e275924005fcb1c197b56e22ebe60f8051,,SINGLE_BLOCK_081,1,0.6070410325844605,0.9400730789399413,0.7044106260034518,,,,,
,,,,,SINGLE_BLOCK,923261e3990cb89611c9d166bf776bde93b7192aac0dd2228f1058f8ebe0175a,,SINGLE_BLOCK_082,1,0.8065217302597396,0.906116010681326,0.6401480899676835,,,,,
,,,,,SINGLE_BLOCK,ec2dcdaefeed9dff1076be07e8cca1e02dfbb8fc726c33d75f1d118c38781d7f,,SINGLE_BLOCK_083,1,0.6624777913742096,1.0090432401645844,0.588404225058379,,,,,
,,,,,SINGLE_BLOCK,a490ab9ec18c6e576834ebfdd9054cc5ee0aabea82c62ad5cdb189f848c09080,,SINGLE_BLOCK_084,1,0.6302545605486377,1.0274431270012974,0.6544661196134075,,,,,
,,,,,SINGLE_BLOCK,51bc3e0cb08220db5b885902ea72c975c016d03a5c025b9d44fc7c2c2036d91f,,SINGLE_BLOCK_085,1,0.5698146574299876,1.3089935961806618,0.3913665885188322,,,,,
,,,,,SINGLE_BLOCK,466b3624000059950a9237e48c04b7536a04f0a8481d66b19eefef6748b0d5d6,,SINGLE_BLOCK_086,1,0.8003191691465108,0.7082828156278995,0.7425494641521742,,,,,
,,,,,SINGLE_BLOCK,eda5af6a3f66201369d1737b72b6cab7f83c68276e740d2038f181592969b3cc,,SINGLE_BLOCK_087,1,0.8136408346594698,1.2822665391756836,0.5749909650678539,,,,,
,,,,,SINGLE_BLOCK,b7d208feddd7f84266b6dc1a1be8bed1bba3936b0c0af27f6ef0147df8dff630,,SINGLE_BLOCK_088,1,0.8919201328105036,0.7336289934674505,0.5908642271842235,,,,,
,,,,,SINGLE_BLOCK,1414c9d860260e5cc27568bfd3ca13e56570036c1f42cb0c8593a2b892c2286f,,SINGLE_BLOCK_089,1,0.6955832425205133,0.8606099422807311,0.4691994206519263,,,,,
,,,,,SINGLE_BLOCK,c2f72dee5fec448fbf9571070939b451c639d6a8b54ea2223560f56a31c50545,,SINGLE_BLOCK_090,1,0.8643194401195118,1.2074889066271361,0.65506088612604,,,,,
,,,,,SINGLE_BLOCK,04ba2598e768f7ecdff6b29dff605e8994eb4f8140cbf8088a5c161584047bc7,,SINGLE_BLOCK_091,1,0.7411904633240772,0.8968811169122238,0.42668618142470965,,,,,
,,,,,SINGLE_BLOCK,68955ed7bacffcc3c7cccc90b77b5ede8ebf90c5070b5bc4437f155b26d5ef9e,,SINGLE_BLOCK_092,1,0.5973613743964485,0.8349791393373139,0.5510615135849231,,,,,
,,,,,SINGLE_BLOCK,748fd6431ace3a7c7587ce600342867e9ceadd49bc38b9db63a8be26745a6708,,SINGLE_BLOCK_093,1,0.7294286158590968,0.7517874703085531,0.5101457052165983,,,,,
,,,,,SINGLE_BLOCK,def5c994491048f0717d16707de36378ac7e28a75137dad6e3f92280e18e2764,,SINGLE_BLOCK_094,1,0.8689336671854384,1.479273775317778,0.7082146233670226,,,,,
,,,,,SINGLE_BLOCK,dbe35f40d7b9f4867c05118777c96e26b4ff9207c7b4f859601143e1ef279a77,,SINGLE_BLOCK_095,1,0.8023647725678927,1.4890784834566069,0.6517671149315304,,,,,
,,,,,SINGLE_BLOCK,b40ddfd58354ee308a8d9afa3451cd24e7bf8096fac74d438836504e655c12d7,,SINGLE_BLOCK_096,1,0.6176623202340219,1.4351720162130552,0.538084054441107,,,,,
,,,,,SINGLE_BLOCK,1310eef2c360c899bb51d64bef2ee0b20150894fca81685e134955d77ce0a7e2,,SINGLE_BLOCK_097,1,0.591025853434605,1.1573108978275617,0.5432038031845082,,,,,
,,,,,SINGLE_BLOCK,d4c762f7d525126a6ba24c4039f858d7c2fc06eb421131ffda4b9bc49002ba01,,SINGLE_BLOCK_098,1,0.7450014460621021,1.2005587143467422,0.487328483247352,,,,,
,,,,,SINGLE_BLOCK,ff8494be2dd99c0e42c3cd2b59747cf7c6b4fbd4c39729a1902a42c9990a20a0,,SINGLE_BLOCK_099,1,0.5472336349937313,0.9402702015928446,0.6909905263205101,,,,,
,,,,,OFFSET_BLOCK,cc9bef2c1634c02a48b37cfd477a97f0181806edbdf7b12db3753ec8a25588fe,,OFFSET_BLOCK_000,2,0.6058726770534852,0.8015194535470913,0.6369567661935329,,,,,
,,,,,OFFSET_BLOCK,e3234b826c60d228c3395b6be5c402b73640d9d214666bdf087decca5fecd1e8,,OFFSET_BLOCK_001,2,0.4124845268630175,0.8555265872443003,0.5064309845825332,,,,,
,,,,,OFFSET_BLOCK,1e9a972c866ef924bf6aad98b60cf8d870723737885b5e18a4304efefb60af0e,,OFFSET_BLOCK_002,2,0.48100762799241314,1.1762421631448188,0.47266643215480014,,,,,
,,,,,OFFSET_BLOCK,b48b2f1a719b838c0c808ff12803cb427fdd462b8aa8d6e9db03794899e99be1,,OFFSET_BLOCK_003,2,0.5738213667553044,1.0699341003647211,0.43111398293219794,,,,,
,,,,,OFFSET_BLOCK,a555c98c2ad8e90de397abdf5f7d0afc8ca2e6a5ffa31db53584801cadbfd0a1,,OFFSET_BLOCK_004,2,0.6232656270556522,0.889539528944173,0.39644609396779107,,,,,
,,,,,OFFSET_BLOCK,07f9b8516883a49e8ad3dc1252ce95652b3d095f8b84baffddd6fc21f0332a68,,OFFSET_BLOCK_005,2,0.5030252513029444,0.9001690122345836,0.4786721678524185,,,,,
,,,,,OFFSET_BLOCK,f0f59d2199d9b19aa70f54ffdee9d2eb0deccfec3f0776a7b7286f5940cb030c,,OFFSET_BLOCK_006,2,0.5007676683273374,1.0056274543404722,0.6124216035630355,,,,,
,,,,,OFFSET_BLOCK,75512dc70de0f82e2b41c8e0d5e725e5936e5b3f8d71ee4f81a360c1afd60f06,,OFFSET_BLOCK_007,2,0.6275006050770026,1.0947710171172336,0.40303726539858487,,,,,
,,,,,OFFSET_BLOCK,d743d79bee2b1f943905a1c2ed3e347bdebc54b249941beddb8b781d445cb9b0,,OFFSET_BLOCK_008,2,0.5347775522353445,1.1335224956498857,0.4839994296470832,,,,,
,,,,,OFFSET_BLOCK,f3d348908fcbdd72f5200893e854a0ae6f2a346c29f7c2534d435969636e71df,,OFFSET_BLOCK_009,2,0.56183684076876,0.9888460007408966,0.34891325218167635,,,,,
,,,,,OFFSET_BLOCK,74773878ac5f1a79e914f2c66c7ca26c16421147f66d86dc11d74ec6c09a5be9,,OFFSET_BLOCK_010,2,0.6684819357756574,1.0905420763725964,0.3285859156995365,,,,,
,,,,,OFFSET_BLOCK,f6a400cffeca379ce986e3eaf219ef5419c80cbbf2f0f9cd5816ae9cb303edea,,OFFSET_BLOCK_011,2,0.5132255344575327,0.8092809060974466,0.4274407611749833,,,,,
,,,,,OFFSET_BLOCK,b4490fc260c1340c89507528678ae6ce4f822f28cf37cf14d805b9df42cbc232,,OFFSET_BLOCK_012,2,0.6764222939180633,0.9318294246143931,0.4334978765255573,,,,,
,,,,,OFFSET_BLOCK,797952989b17c3a005329852daf02d47711678521aed2867e418e07777801023,,OFFSET_BLOCK_013,2,0.6165304338233708,1.0346099849054466,0.5761141287163868,,,,,
,,,,,OFFSET_BLOCK,e3388baeefd8e8b645d7517cdfd3682ed2f868829359c238bde237d44d76f254,,OFFSET_BLOCK_014,2,0.7459149810125054,0.89324215994051,0.559618542833977,,,,,
,,,,,OFFSET_BLOCK,7204439ce85bfd49d729501e403c022570965b4dfeb7b60a477e84885f908be7,,OFFSET_BLOCK_015,2,0.5232509822044755,1.145254191836546,0.46736289983437196,,,,,
,,,,,OFFSET_BLOCK,245008269c62e7a964bf431f0322303858a2386331769c268cd22576cc4a4594,,OFFSET_BLOCK_016,2,0.5778169175856482,0.9299897609702583,0.43569607362430895,,,,,
,,,,,OFFSET_BLOCK,da0e698d79dc5384d9edce1b1f6e0acf275e0905c7f74f9cb3687bc871cb966a,,OFFSET_BLOCK_017,2,0.6587890538636103,0.9436540493930025,0.49494376085432756,,,,,
,,,,,OFFSET_BLOCK,987ee55b968701a02d2e40a2e85cc5340d77e045e42e430a7e0ae0596c01457c,,OFFSET_BLOCK_018,2,0.4442537184939919,0.8911298928469544,0.43979048341773186,,,,,
,,,,,OFFSET_BLOCK,334810ad74f2a1e69a37f0230dd35a5ca76cf85167119e5deae6552b9494f44a,,OFFSET_BLOCK_019,2,0.5845351917360979,1.1157945676988918,0.3935498806743295,,,,,
,,,,,OFFSET_BLOCK,39f6cfa6fe28f5bf5f10f3d3369ab1473f069d2c966c7cefca396c94b5b0e9b5,,OFFSET_BLOCK_020,2,0.5795716773420927,0.8525426198906421,0.5242621972821546,,,,,
,,,,,OFFSET_BLOCK,3fda5b580d5487b8ca362fc06abd050f0ff2bc14d32337153ac8083a3f6a5da4,,OFFSET_BLOCK_021,2,0.7338667082867236,1.0283889555652945,0.4581491442937383,,,,,
,,,,,OFFSET_BLOCK,3152a498e908bd3a1b4fe70c033bf3804a0b67a30195444a17a6666bb537b98f,,OFFSET_BLOCK_022,2,0.5682566824612558,0.9346997771548219,0.5027680687951561,,,,,
