accepted,anchor_angular_velocity,anchor_position,anchor_position_error,anchor_quaternion,anchor_step,anchor_time,anchor_velocity,clip_count,collision_count,episode_length,error,family,goal_reached,ground_contact_count,minimum_goal_distance,nonfinite_count,planner_error,planner_interface,planner_success,recovery_episode_id,recovery_steps,reference_completed,scene_id,source_split,student_outcome,switched_state_position_error,task_id
True,"[0.20502029359340668,-0.3650319576263428,0.02933509089052677]","[1.0028115510940552,-0.8827243447303772,1.1494712829589844]",0.3113625168564943,"[-0.03407454863190651,-0.00786992534995079,-0.008950904943048954,0.9993482232093811]",45,0.9583333333333334,"[0.3614538013935089,0.2422337830066681,0.6594706177711487]",0,0,477,,OPEN,True,0,0.08764104806252838,0,,position_only_static_zero_derivatives,True,81,431,True,OPEN_01,TRAIN,SUCCESS,7.317888074522394e-08,OPEN_01_TASK_006
False,"[-0.12437384575605392,0.23910659551620483,0.24361418187618256]","[0.8538334369659424,-0.6600639820098877,0.3823651671409607]",0.302006803601517,"[-0.00029813003493472934,0.009837817400693893,-0.008897863328456879,0.9999119639396667]",84,1.7708333333333333,"[0.4153805375099182,0.46131616830825806,-0.2807507812976837]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_01,TRAIN,SUCCESS,,OPEN_01_TASK_008
True,"[0.0250847265124321,-0.9277797341346741,-0.1684945523738861]","[1.2492640018463135,-0.7175721526145935,1.133266568183899]",0.30475862438540713,"[-0.019687727093696594,-0.0017202722374349833,-0.00856325775384903,0.9997680187225342]",35,0.75,"[0.2680930197238922,0.33948925137519836,0.6744938492774963]",0,0,433,,OPEN,True,0,0.08128276145077262,0,,position_only_static_zero_derivatives,True,82,397,True,OPEN_01,TRAIN,SUCCESS,2.0693157807376637e-08,OPEN_01_TASK_009
True,"[0.7072578072547913,-0.1012679785490036,0.5152460336685181]","[1.1283385753631592,-0.6785256862640381,1.0184106826782227]",0.3092306261094592,"[-0.024128234013915062,-0.001611399231478572,-0.00640896474942565,0.9996870160102844]",41,0.875,"[0.2558814585208893,0.32031917572021484,0.6853772401809692]",0,0,446,,OPEN,True,0,0.0997582047254162,0,,position_only_static_zero_derivatives,True,83,404,True,OPEN_01,TRAIN,SUCCESS,4.768093254441283e-08,OPEN_01_TASK_010
True,"[-0.03533858805894852,0.3019488751888275,-0.1696031242609024]","[0.6452915072441101,-0.8136990070343018,1.167271375656128]",0.30042693511774843,"[-0.0479414276778698,0.010770282708108425,-0.005630379542708397,0.9987761974334717]",47,1.0,"[0.29465943574905396,0.08693468570709229,0.708445131778717]",0,0,451,,OPEN,True,0,0.06935671132456939,0,,position_only_static_zero_derivatives,True,84,403,True,OPEN_01,TRAIN,SUCCESS,5.716377884705064e-08,OPEN_01_TASK_011
True,"[0.4522768259048462,0.6142659783363342,-0.3183101713657379]","[1.361317753791809,-0.5048639178276062,1.1766661405563354]",0.3020178488915238,"[0.0051372903399169445,-0.0026730115059763193,-0.014442882500588894,0.9998789429664612]",39,0.8333333333333334,"[0.21579602360725403,0.5218571424484253,0.6038978099822998]",0,0,372,,OPEN,True,0,0.07298770954813505,0,,position_only_static_zero_derivatives,True,85,332,True,OPEN_01,TRAIN,SUCCESS,4.4899848689273315e-08,OPEN_01_TASK_012
True,"[0.5580483675003052,0.0439605750143528,-0.42565011978149414]","[1.0391169786453247,-0.3353269100189209,0.9193176031112671]",0.3112277929698789,"[0.008474971167743206,-0.0014072512276470661,-0.010794454254209995,0.9999048113822937]",39,0.8333333333333334,"[0.1752433329820633,0.59010249376297,0.5820496678352356]",0,0,398,,OPEN,True,0,0.08026937605306107,0,,position_only_static_zero_derivatives,True,86,358,True,OPEN_01,TRAIN,SUCCESS,9.818320033982022e-09,OPEN_01_TASK_013
True,"[-0.23437337577342987,0.5853247046470642,0.011598367244005203]","[0.9576136469841003,-0.978506863117218,1.1198698282241821]",0.3005073364201257,"[-0.03358890861272812,0.0016379635781049728,-0.005682453513145447,0.9994182586669922]",37,0.7916666666666666,"[0.22815082967281342,0.28855907917022705,0.6926407217979431]",0,0,471,,OPEN,True,0,0.109671109245918,0,,position_only_static_zero_derivatives,True,87,433,True,OPEN_01,TRAIN,SUCCESS,3.483520586849055e-08,OPEN_01_TASK_015
True,"[0.41716769337654114,0.36910802125930786,0.2581169307231903]","[0.6858358979225159,-1.061752200126648,0.9351850152015686]",0.3061607296416505,"[-0.0032869919668883085,0.02081908844411373,0.0006372308707796037,0.9997776746749878]",66,1.3958333333333333,"[0.7332900762557983,-0.23274043202400208,-0.024528516456484795]",0,0,556,,OPEN,True,0,0.0685778967674858,0,,position_only_static_zero_derivatives,True,88,489,True,OPEN_01,TRAIN,SUCCESS,1.4275918773670592e-08,OPEN_01_TASK_016
True,"[0.0425901859998703,-0.10407666862010956,0.27184489369392395]","[0.7355757355690002,-0.5964977741241455,1.0063741207122803]",0.30887963322307654,"[-0.05533076822757721,0.00946900062263012,-0.0033398971427232027,0.9984176158905029]",44,0.9375,"[0.35167253017425537,-0.018449243158102036,0.6976004838943481]",0,0,465,,OPEN,True,0,0.04686014415557467,0,,position_only_static_zero_derivatives,True,89,420,True,OPEN_01,TRAIN,TIMEOUT,1.1711003531958488e-08,OPEN_01_TASK_018
True,"[-0.19162851572036743,-0.14772816002368927,-0.5761736631393433]","[1.0591691732406616,-0.6366461515426636,1.1677849292755127]",0.30244882709310644,"[-0.024318760260939598,0.024347582831978798,-0.0027378681115806103,0.9994039535522461]",56,1.1875,"[0.6009293794631958,-0.20443612337112427,0.32229873538017273]",0,0,457,,OPEN,True,0,0.05629747738053242,0,,position_only_static_zero_derivatives,True,90,400,True,OPEN_01,TRAIN,SUCCESS,5.360975564393935e-08,OPEN_01_TASK_019
True,"[0.5950380563735962,-0.7432464361190796,-0.132930725812912]","[1.0773450136184692,-0.4656059443950653,0.47843512892723083]",0.3000882418943,"[0.011343618854880333,0.01007536705583334,-0.001149009563960135,0.9998842477798462]",100,2.1041666666666665,"[0.4582919478416443,0.4437117874622345,-0.3284931182861328]",0,0,503,,OPEN,True,0,0.0196220332972998,0,,position_only_static_zero_derivatives,True,91,402,True,OPEN_01,TRAIN,SUCCESS,4.981286251696167e-08,OPEN_01_TASK_020
True,"[-0.2791054844856262,-0.15856057405471802,-0.4528132975101471]","[0.987654983997345,-0.7361475229263306,0.899936854839325]",0.30395618498698995,"[-0.022313350811600685,0.020608721300959587,-0.005270970053970814,0.999524712562561]",56,1.1875,"[0.703700840473175,-0.14842484891414642,0.2815435230731964]",0,0,472,,OPEN,True,0,0.08366641985792027,0,,position_only_static_zero_derivatives,True,92,415,True,OPEN_01,TRAIN,SUCCESS,1.4201532031541381e-08,OPEN_01_TASK_021
True,"[-0.48115503787994385,0.030092330649495125,-0.1377974897623062]","[1.2267506122589111,-0.7590036392211914,0.9330888986587524]",0.30764220093181033,"[-0.02884993702173233,0.002490488812327385,-0.007734478451311588,0.9995507001876831]",33,0.7083333333333334,"[0.2498728334903717,0.2533913254737854,0.7056306004524231]",0,0,447,,OPEN,True,0,0.1328110133151468,0,,position_only_static_zero_derivatives,True,93,413,True,OPEN_01,TRAIN,SUCCESS,2.7753675212762163e-08,OPEN_01_TASK_022
True,"[-0.7426924109458923,0.019786426797509193,0.5447812080383301]","[0.8965178728103638,-0.870124876499176,1.1119672060012817]",0.30326486117693896,"[-0.02307269535958767,0.012297953478991985,-0.0018282209057360888,0.9996564984321594]",78,1.6458333333333333,"[0.7953304648399353,-0.07242348045110703,0.0905163586139679]",0,0,478,,OPEN,True,0,0.06720148448076589,0,,position_only_static_zero_derivatives,True,94,399,True,OPEN_01,TRAIN,SUCCESS,3.5675992300225996e-08,OPEN_01_TASK_023
False,"[0.003685925854369998,-0.6113621592521667,0.07752056419849396]","[0.9980562329292297,-0.7981228232383728,1.23244309425354]",0.3106806861537119,"[-0.024661127477884293,-0.008692911826074123,-0.00875111110508442,0.9996197819709778]",39,0.8333333333333334,"[0.31031525135040283,0.26715680956840515,0.676776111125946]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_01,TRAIN,SUCCESS,,OPEN_01_TASK_024
True,"[-0.3701830804347992,0.46320393681526184,0.12452775985002518]","[1.27083158493042,-0.5255460739135742,0.9864882826805115]",0.3032945384178352,"[-0.006875654216855764,0.00013264038716442883,-0.008747830986976624,0.9999380707740784]",33,0.7083333333333334,"[0.23311766982078552,0.36042293906211853,0.677154004573822]",0,0,358,,OPEN,True,0,0.11260793795842557,0,,position_only_static_zero_derivatives,True,95,324,True,OPEN_01,TRAIN,SUCCESS,2.6572206903791018e-08,OPEN_01_TASK_025
True,"[0.3576079308986664,-0.12030287832021713,0.4991278648376465]","[1.0069239139556885,-0.339177668094635,0.4746018648147583]",0.30073691006562486,"[0.01115969568490982,0.0038256419356912374,-0.005913837347179651,0.9999129176139832]",88,1.8541666666666667,"[0.5433363914489746,0.25006917119026184,-0.3814292550086975]",0,0,455,,OPEN,True,0,0.04466285994034877,0,,position_only_static_zero_derivatives,True,96,366,True,OPEN_01,TRAIN,SUCCESS,5.203889275970594e-08,OPEN_01_TASK_026
True,"[-0.1360226571559906,0.6162299513816833,-0.12469552457332611]","[1.2594919204711914,-0.7533117532730103,0.47535058856010437]",0.3055462301950307,"[-0.0033119197469204664,0.004110760986804962,-0.0031869779340922832,0.9999809861183167]",101,2.125,"[0.6222038865089417,0.14783942699432373,-0.3939809203147888]",0,0,480,,OPEN,True,0,0.055062680237098066,0,,position_only_static_zero_derivatives,True,97,378,True,OPEN_01,TRAIN,SUCCESS,2.6944465912419648e-08,OPEN_01_TASK_027
True,"[-0.8606404662132263,-0.11542896926403046,-0.7886828780174255]","[0.9935046434402466,-0.7344667911529541,1.1416164636611938]",0.3034023214594494,"[-0.03236620873212814,0.02315014787018299,-0.004977909382432699,0.9991955161094666]",52,1.1041666666666667,"[0.5520203113555908,-0.016372187063097954,0.46283674240112305]",0,0,455,,OPEN,True,0,0.053319690491582,0,,position_only_static_zero_derivatives,True,98,402,True,OPEN_01,TRAIN,SUCCESS,5.499908506672008e-08,OPEN_01_TASK_032
True,"[-0.5162620544433594,0.7534232139587402,0.23272737860679626]","[1.3435699939727783,-0.5236846208572388,0.963492214679718]",0.3058849688431294,"[0.00045108937774784863,0.0026251147501170635,-0.01095857098698616,0.9999364018440247]",33,0.7083333333333334,"[0.21086569130420685,0.49036118388175964,0.62708979845047]",0,0,358,,OPEN,True,0,0.13108871703153022,0,,position_only_static_zero_derivatives,True,99,324,True,OPEN_01,TRAIN,SUCCESS,6.339472207978234e-08,OPEN_01_TASK_035
True,"[0.3263619840145111,0.5963049530982971,0.08401978760957718]","[0.5172245502471924,-0.7192214131355286,0.9159857630729675]",0.30435215603668675,"[-0.04565684497356415,0.02601103112101555,-0.005793944001197815,0.9986016750335693]",49,1.0416666666666667,"[0.4357467293739319,-0.09631027281284332,0.6340246796607971]",0,0,475,,OPEN,True,0,0.06698015811711447,0,,position_only_static_zero_derivatives,True,100,425,True,OPEN_01,TRAIN,TIMEOUT,2.8278334335133913e-08,OPEN_01_TASK_038
True,"[0.014760364778339863,-0.9032285213470459,-0.26156124472618103]","[0.9593919515609741,-0.7919996976852417,1.0851541757583618]",0.3155895192910488,"[-0.023861391469836235,-0.003493707161396742,-0.010557116009294987,0.9996533989906311]",44,0.9375,"[0.3629035949707031,0.31851381063461304,0.6469288468360901]",0,0,466,,OPEN,True,0,0.0877443079025346,0,,position_only_static_zero_derivatives,True,101,421,True,OPEN_01,TRAIN,SUCCESS,5.0973215956415766e-08,OPEN_01_TASK_039
True,"[-1.3309698104858398,-0.4366159737110138,0.16905160248279572]","[0.48654165863990784,-0.34132853150367737,0.9651840925216675]",0.313779379307518,"[-0.038017068058252335,0.006428857333958149,0.0032259314320981503,0.9992511868476868]",46,0.9791666666666666,"[0.24456968903541565,-0.3431342840194702,0.7121841311454773]",0,0,400,,OPEN,True,0,0.09283819108934,0,,position_only_static_zero_derivatives,True,102,353,True,OPEN_02,TRAIN,TIMEOUT,2.308512226825816e-08,OPEN_02_TASK_000
False,"[-0.4454488456249237,-0.007368437945842743,0.2214195281267166]","[0.8732889890670776,-0.19493235647678375,1.0082125663757324]",0.30089201455171954,"[0.003892990993335843,0.015020007267594337,0.0033389676827937365,0.9998740553855896]",46,0.9791666666666666,"[0.3923771381378174,-0.3612842857837677,0.5288428664207458]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_001
False,"[0.3548414707183838,0.16335007548332214,0.005288462154567242]","[0.5746311545372009,-0.35661566257476807,1.0619938373565674]",0.3043990577900768,"[-0.011255488730967045,0.029693307355046272,0.00591233791783452,0.9994782209396362]",68,1.4375,"[0.6243691444396973,-0.3465598225593567,0.2102918028831482]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_002
False,"[0.6399715542793274,0.09606625139713287,-0.04752166569232941]","[0.8503643274307251,0.15012216567993164,1.0747184753417969]",0.3088631114710867,"[-0.0017083929851651192,0.023309003561735153,0.005176668521016836,0.9997134208679199]",58,1.2291666666666667,"[0.491144061088562,-0.33855846524238586,0.3753187954425812]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_003
True,"[-0.024216102436184883,0.1255471408367157,-0.5655178427696228]","[0.3583778440952301,-0.6506380438804626,0.8404901027679443]",0.3097196455335779,"[-0.00953167024999857,0.025757068768143654,0.005455861799418926,0.9996079206466675]",52,1.1041666666666667,"[0.3978087306022644,-0.43327829241752625,0.3702545762062073]",0,0,433,,OPEN,True,0,0.09988152547037168,0,,position_only_static_zero_derivatives,True,103,380,True,OPEN_02,TRAIN,SUCCESS,1.3465704314273648e-08,OPEN_02_TASK_005
False,"[0.4644559621810913,0.6731350421905518,-0.47361260652542114]","[0.8050228953361511,-0.4047398269176483,1.0095243453979492]",0.3069702630223108,"[-0.02238217182457447,-0.006789728067815304,0.003596354741603136,0.9997199773788452]",42,0.8958333333333334,"[0.29060548543930054,-0.2207551747560501,0.7242564558982849]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,TIMEOUT,,OPEN_02_TASK_007
True,"[0.3699909746646881,-0.04488827660679817,-0.631138265132904]","[0.41091012954711914,-0.09163103997707367,0.8921425938606262]",0.30858298573944204,"[-0.006814304273575544,-0.0005737381288781762,0.004442103672772646,0.9999667406082153]",54,1.1458333333333333,"[0.3263418972492218,-0.29637008905410767,0.6286001205444336]",0,0,414,,OPEN,True,0,0.09073139620192106,0,,position_only_static_zero_derivatives,True,104,359,True,OPEN_02,TRAIN,SUCCESS,2.9169819600136e-08,OPEN_02_TASK_009
True,"[-0.6813271045684814,-0.6804946660995483,0.2853643000125885]","[0.6569573879241943,0.2216823697090149,0.8913779854774475]",0.30597955419037204,"[-0.011658474802970886,0.013564657419919968,-0.0025959196500480175,0.9998366832733154]",64,1.3541666666666667,"[0.6788737177848816,-0.14605127274990082,0.34344419836997986]",0,0,373,,OPEN,True,0,0.0325836002105372,0,,position_only_static_zero_derivatives,True,105,308,True,OPEN_02,TRAIN,SUCCESS,2.2265764052965645e-08,OPEN_02_TASK_010
False,"[0.18824025988578796,-0.2755308151245117,-0.28510990738868713]","[0.8328211307525635,-0.44101086258888245,1.236236333847046]",0.3073568927069479,"[-0.023498592898249626,-0.00016787575441412628,-0.004840636160224676,0.9997121095657349]",42,0.8958333333333334,"[0.3209185004234314,0.23120009899139404,0.6883320212364197]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,TIMEOUT,,OPEN_02_TASK_011
True,"[-0.26133760809898376,0.15069571137428284,0.22925443947315216]","[0.8565265536308289,0.1728353053331375,0.9993312954902649]",0.3081630750394085,"[-0.013243184424936771,0.014338985085487366,0.005510288756340742,0.9997943043708801]",46,0.9791666666666666,"[0.3352604806423187,-0.3536306321620941,0.6616690754890442]",0,0,361,,OPEN,True,0,0.06163172582541816,0,,position_only_static_zero_derivatives,True,106,314,True,OPEN_02,TRAIN,SUCCESS,2.0976437627464358e-08,OPEN_02_TASK_012
True,"[0.5018564462661743,0.6023440957069397,0.4575961232185364]","[0.3511594533920288,-0.3053325414657593,0.9115964770317078]",0.3084067929057067,"[0.002165513578802347,0.0427829772233963,0.004033088684082031,0.9990739226341248]",57,1.2083333333333333,"[0.5611152052879333,-0.38661473989486694,0.1245303526520729]",0,0,429,,OPEN,True,0,0.0799480586140862,0,,position_only_static_zero_derivatives,True,107,371,True,OPEN_02,TRAIN,SUCCESS,2.4213560411525934e-08,OPEN_02_TASK_013
True,"[-0.8660178184509277,-0.11685726046562195,-0.2916126549243927]","[0.7481410503387451,0.02774960920214653,0.9295889139175415]",0.3081580865668146,"[-0.03166802227497101,0.0026003948878496885,0.0054237754084169865,0.9994803667068481]",41,0.875,"[0.33474990725517273,-0.15307651460170746,0.7139469385147095]",0,0,404,,OPEN,True,0,0.04721122417679595,0,,position_only_static_zero_derivatives,True,108,362,True,OPEN_02,TRAIN,SUCCESS,2.13886379398659e-08,OPEN_02_TASK_014
False,"[-0.25831058621406555,0.4886071979999542,0.5023185610771179]","[0.7964265942573547,-0.04949788376688957,1.043951392173767]",0.3081275198686061,"[-0.011868126690387726,0.0056856595911085606,0.007068080827593803,0.9998884201049805]",51,1.0833333333333333,"[0.5060462951660156,-0.23232893645763397,0.5645421147346497]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_016
True,"[-0.08484186977148056,-0.16258251667022705,-0.2607232630252838]","[0.7261323928833008,-0.0866745114326477,0.953462541103363]",0.30071009802508536,"[-0.029280375689268112,0.017787212505936623,0.0032940052915364504,0.9994075298309326]",46,0.9791666666666666,"[0.4233204424381256,-0.19732296466827393,0.6488105654716492]",0,0,395,,OPEN,True,0,0.05256490926353064,0,,position_only_static_zero_derivatives,True,109,348,True,OPEN_02,TRAIN,TIMEOUT,2.8704588883239327e-08,OPEN_02_TASK_020
True,"[0.32014545798301697,-0.13953222334384918,-0.34394243359565735]","[0.33418259024620056,-0.21648608148097992,0.9107213020324707]",0.30387514783079206,"[-0.008471532724797726,-0.0009950505336746573,0.00890763383358717,0.9999239444732666]",51,1.0833333333333333,"[0.3365841805934906,-0.34384870529174805,0.6578914523124695]",0,0,384,,OPEN,True,0,0.0915836788300864,0,,position_only_static_zero_derivatives,True,110,332,True,OPEN_02,TRAIN,SUCCESS,2.3738209789526333e-08,OPEN_02_TASK_021
True,"[-0.4165405035018921,0.4866880178451538,-0.17879034578800201]","[0.6244710087776184,-0.08460371941328049,0.8524408340454102]",0.30056818646291106,"[-0.01498236320912838,0.0017057978548109531,0.006027494557201862,0.9998681545257568]",41,0.875,"[0.32577356696128845,-0.2774747610092163,0.6931613087654114]",0,0,388,,OPEN,True,0,0.06565741989775449,0,,position_only_static_zero_derivatives,True,111,346,True,OPEN_02,TRAIN,SUCCESS,2.515371388526291e-08,OPEN_02_TASK_022
True,"[0.1134066954255104,0.06933135539293289,0.17757396399974823]","[0.7211207747459412,-0.4716265797615051,0.9939965009689331]",0.3025408724216589,"[0.0077356030233204365,0.03243545442819595,0.005929496604949236,0.9994263052940369]",50,1.0625,"[0.5186967253684998,-0.3316466212272644,0.3171245753765106]",0,0,357,,OPEN,True,0,0.08740600296115605,0,,position_only_static_zero_derivatives,True,112,306,True,OPEN_02,TRAIN,SUCCESS,2.7566412182881665e-08,OPEN_02_TASK_023
False,"[-0.6821375489234924,-0.6290748119354248,-0.14609740674495697]","[1.191582202911377,-0.27422937750816345,1.3878109455108643]",0.3053553600127187,"[-0.01861862652003765,0.004786419216543436,0.0011674254201352596,0.999814510345459]",55,1.1666666666666667,"[0.33162739872932434,0.16821178793907166,0.6913922429084778]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,TIMEOUT,,OPEN_02_TASK_024
True,"[-0.6856013536453247,-0.3831913471221924,-0.3951401710510254]","[0.27287375926971436,-0.5948737263679504,0.9986959099769592]",0.3130716589133163,"[-0.04830862954258919,0.010052580386400223,0.0028068695683032274,0.9987779259681702]",46,0.9791666666666666,"[0.2770630419254303,-0.20244371891021729,0.725104808807373]",0,0,455,,OPEN,True,0,0.05263586246819564,0,,position_only_static_zero_derivatives,True,113,408,True,OPEN_02,TRAIN,TIMEOUT,2.848845389935497e-08,OPEN_02_TASK_025
True,"[-0.18030180037021637,-0.15577952563762665,0.3519451916217804]","[0.6722220778465271,-0.3535987436771393,0.9286831617355347]",0.3051738417225741,"[-0.016947532072663307,0.014464030042290688,0.005448692943900824,0.9997369050979614]",39,0.8333333333333334,"[0.33948734402656555,-0.2210898995399475,0.7023645639419556]",0,0,408,,OPEN,True,0,0.06720215150011885,0,,position_only_static_zero_derivatives,True,114,368,True,OPEN_02,TRAIN,SUCCESS,2.3796320584485258e-08,OPEN_02_TASK_027
True,"[-0.09008647501468658,-0.08000034838914871,0.15378929674625397]","[0.9296295046806335,-0.7141810655593872,0.9366920590400696]",0.30131961416072517,"[-0.006584079936146736,0.025485889986157417,0.006919944658875465,0.999629557132721]",52,1.1041666666666667,"[0.6376729011535645,-0.3485602140426636,0.1917847990989685]",0,0,380,,OPEN,True,0,0.029858008921059713,0,,position_only_static_zero_derivatives,True,115,327,True,OPEN_02,TRAIN,SUCCESS,2.4039677367098513e-08,OPEN_02_TASK_029
False,"[-0.8753834366798401,-0.5391127467155457,0.4738500416278839]","[1.0038232803344727,-0.27127906680107117,1.1401828527450562]",0.3032087594027447,"[-0.03699417784810066,0.007093328051269054,0.006765017751604319,0.9992673993110657]",48,1.0208333333333333,"[0.41158807277679443,-0.23679739236831665,0.6546382904052734]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_030
True,"[-0.4997035264968872,-0.04668208211660385,0.012728407979011536]","[0.492964506149292,-0.2269107550382614,0.8472053408622742]",0.3039178961808301,"[0.010510983876883984,0.0015253443270921707,0.007809705100953579,0.9999130964279175]",51,1.0833333333333333,"[0.370242178440094,-0.4195021986961365,0.5242965817451477]",0,0,437,,OPEN,True,0,0.08975527751300166,0,,position_only_static_zero_derivatives,True,116,385,True,OPEN_02,TRAIN,SUCCESS,2.5766022516577566e-08,OPEN_02_TASK_031
True,"[-0.5784849524497986,-0.7558932900428772,0.45547249913215637]","[0.3381381034851074,-0.0529056154191494,0.8802470564842224]",0.3008749641703283,"[-0.007684432435780764,0.02443784661591053,0.004099304787814617,0.9996634125709534]",52,1.1041666666666667,"[0.4366212487220764,-0.3043975532054901,0.4569331407546997]",0,0,395,,OPEN,True,0,0.06785443480644612,0,,position_only_static_zero_derivatives,True,117,342,True,OPEN_02,TRAIN,SUCCESS,4.8077523029593325e-09,OPEN_02_TASK_033
False,"[-0.6051599979400635,0.6962018609046936,-0.14304067194461823]","[0.38924169540405273,-0.46273988485336304,1.0450831651687622]",0.3078955750420323,"[-0.05315173417329788,0.012469562701880932,0.0024497825652360916,0.9985055923461914]",48,1.0208333333333333,"[0.3073415160179138,-0.25515085458755493,0.7043271660804749]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_035
False,"[0.49071335792541504,0.6329789161682129,-0.3117070496082306]","[0.9876859188079834,-0.5235133171081543,1.130845546722412]",0.30761488622424604,"[-0.001217996934428811,0.026427708566188812,0.006217531859874725,0.9996306300163269]",53,1.125,"[0.5639110207557678,-0.3484139144420624,0.40826675295829773]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_036
False,"[0.562027633190155,-0.2568508982658386,0.05400412902235985]","[0.483696311712265,-0.4898577630519867,1.027821660041809]",0.3024358006903532,"[-0.04410703480243683,0.004003147128969431,-0.0014550976920872927,0.9990177154541016]",38,0.8125,"[0.30475595593452454,0.050374794751405716,0.7210248112678528]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_037
False,"[-0.3400328755378723,0.7153380513191223,0.5081709623336792]","[1.0235075950622559,-0.4264887869358063,1.149735689163208]",0.30626666203321834,"[-0.02829129248857498,-0.0008388256537728012,0.01058252900838852,0.9995433688163757]",48,1.0208333333333333,"[0.395973801612854,-0.27178987860679626,0.6561525464057922]",,,,planner_reference_gate_failed,OPEN,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,OPEN_02,TRAIN,SUCCESS,,OPEN_02_TASK_038
False,"[-0.1002088263630867,-0.19424869120121002,0.025912614539265633]","[2.3640668392181396,-0.5301887392997742,1.324284315109253]",0.30114568855897406,"[0.025174692273139954,0.005187975242733955,0.03386298567056656,0.9990959167480469]",162,3.3958333333333335,"[0.7137917876243591,0.04920591413974762,0.2930219769477844]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_000
False,"[0.3817630410194397,-0.8302850723266602,-0.4461919665336609]","[1.477263331413269,-0.6934372186660767,1.313888669013977]",0.30122449348182595,"[-0.027732618153095245,0.017846284434199333,0.007460823282599449,0.9994282126426697]",91,1.9166666666666667,"[0.6710112690925598,-0.4437384605407715,0.022307824343442917]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_001
False,"[0.13446460664272308,0.5588459372520447,-0.30398938059806824]","[2.925724983215332,-0.5971859693527222,1.1382702589035034]",0.3011726218003534,"[-0.007833600975573063,-0.002395142335444689,0.006793132517486811,0.9999433755874634]",227,4.75,"[0.6954286098480225,-0.013347996398806572,0.23634397983551025]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,TIMEOUT,,SBEND_00_TASK_002
False,"[0.5770843029022217,0.6461904048919678,-0.3059883713722229]","[1.4248441457748413,-0.7318360209465027,1.2843515872955322]",0.30031008310297724,"[-0.013236555270850658,0.010902008973062038,-0.00617184117436409,0.999833881855011]",113,2.375,"[0.7765220403671265,-0.14886334538459778,0.00551230926066637]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_003
False,"[-0.5378961563110352,0.6528149843215942,-0.6893357634544373]","[2.21738600730896,-0.4902513027191162,0.5802702307701111]",0.302336639590615,"[0.015858113765716553,0.018031857907772064,0.0002124587190337479,0.9997116327285767]",132,2.7708333333333335,"[0.632158637046814,0.10663145780563354,-0.34723761677742004]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_00,TRAIN,SUCCESS,,SBEND_00_TASK_004
