model,fraction,seed,split,task_id,family,success,collision,ground_contact,unsafe,timeout,mean_return,episode_steps,action_clip_count,policy_action_support_violation_count
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,4.504925982104614,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,0,0,0,1,-1.0476965368634763,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,0,0,0,1,1.5600237025575423,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,0,1,1,0,-17.268014103837785,243,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,1,1,0,-16.886087699281276,656,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,0,0,0,1,1.7876050376422408,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,0,0,1,-2.0613345253546145,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,0,0,0,1,16.51685096569763,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,0,1,1,0,-18.30361260900252,122,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,0,0,0,1,2.7386292908911933,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,0,0,0,1,7.612017441792016,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,0,0,0,1,6.400034995798622,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,1,0,1,0,-15.769935774796437,507,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,0,0,0,1,2.6868244198607023,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,0,1,1,0,-17.350329338195593,153,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,1,1,0,-18.559180279488217,107,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,0,0,0,1,3.4818410328014675,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-16.79854206164491,226,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.258899431688132,188,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,0,0,0,1,9.904788117407804,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.463728740344926,261,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.726208074572888,458,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-16.561038558411468,256,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.30030638481879,255,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-16.658490981791736,282,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.1810349141483,165,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,0,0,0,1,0.652184227524103,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,-1.715930579409642,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,-1.5621791096810467,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-10.94763213788328,669,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,0,0,0,1,1.5445870801004882,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,7.88845753120596,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,8.304264104620733,960,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,1,0,1,0,-18.22500002685336,777,0,0
Diffusion,25,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,0,0,0,1,14.294220932339474,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,0,0,0,1,-1.6540053357205335,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,0,0,0,1,-1.1794494027253213,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-17.252031056600842,527,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-16.99320162184451,322,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,1,0,1,0,-17.98612294834268,858,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,0,0,0,1,0.0223365091271487,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-16.47810701833989,451,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-0.9737508141145382,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-17.62638466482023,290,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,1,0,1,0,-11.553892128188332,806,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,1,0,0,0,0,31.939874307996746,516,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,1,0,1,0,-11.96849943080843,416,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-11.548678747649541,461,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,1,0,1,0,-15.58539895979136,543,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,1,1,0,-20.397649988079735,820,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,0,0,0,1,6.992677540290348,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-15.023348683017389,330,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-17.0648492484332,378,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-17.753091480003206,166,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,1,0,1,0,-17.2803818757878,226,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-17.29263489598219,229,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-17.74626965108567,720,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-11.521612684768403,476,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,1,0,1,0,-17.39678830707166,256,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-12.807981022818293,688,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,1,0,1,0,-12.12444484493146,657,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-17.773820639157393,231,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,1,0,0,0,0,28.291617594597472,456,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,1,0,0,0,0,28.994547073610725,656,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,1,0,0,0,0,29.148198615056593,505,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,1,0,0,0,0,28.004440363614144,403,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,5.22758820758649,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,1,0,0,0,0,30.350070561311192,560,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,1,0,0,0,0,27.23858839831599,425,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,0,0,1,8.188240909435933,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,1,0,0,0,0,30.90339693183838,591,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-14.55515837286444,355,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,1,0,0,0,0,29.352475984135257,581,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-13.700701139701739,540,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.492307916616213,237,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,1,0,0,0,0,29.187629983242594,591,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,1,0,0,0,0,29.143648357415668,539,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,1,0,0,0,0,30.739956284086567,607,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,1,0,0,0,0,29.324863457727812,529,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,1,0,0,0,0,28.43014021607865,440,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,0,0,0,1,9.060318460955827,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,-3.0930372162642055,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,-5.055042983181258,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-11.746487934937415,613,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,1,0,0,0,0,33.98553207613436,846,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,10.10262860567244,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,9.005145594856948,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,-4.134015560617703,960,0,0
Diffusion,25,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-17.17640494877358,190,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,0,0,0,1,-0.6769179888801061,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,0,0,0,1,-0.5771722709787283,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,0,0,0,1,-0.29291822354975844,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,0,0,0,1,-0.3510558449928239,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,0,0,0,1,-0.3707467640147381,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,0,0,0,1,-0.41805672590388626,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,0,0,0,1,-0.8155100540723214,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-0.46138824103969783,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,0,0,0,1,-0.9177924425046305,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,0.7643658531198005,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,1,0,1,0,-11.133919865837546,648,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,1,0,1,0,-12.08982390188879,497,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-17.7788250244298,207,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,1,0,1,0,-17.717013476143173,704,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,0,0,1,1.3948220800308209,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,1,0,1,0,-11.971072852753748,499,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-11.214710597087311,694,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-10.780865573801798,667,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,0,0,0,1,-0.8871489232048331,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,0.7569379812734776,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,0,0,0,1,0.8275758467269869,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,0,0,0,1,-1.7118160300168979,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,0,0,0,1,2.217722366405846,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,0,0,1,-0.2017588090647527,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,0,0,0,1,-0.40414269993373236,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,0,0,1,0.24154006153441565,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,0,0,0,1,-0.07997166113862147,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,0,0,0,1,2.807263262403482,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,0,0,0,1,7.807729428419326,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,1,0,1,0,-15.348793385408996,250,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,0,0,0,1,6.466100233841888,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,-0.4444611310149785,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-14.103854734598109,424,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,0,0,0,1,3.2376130721833616,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,0,0,1,5.5026279803334575,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,1,0,0,0,0,30.936020682227706,581,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-14.915568090785783,425,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.290875516784112,211,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-16.313825493656157,432,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.59516557534934,218,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.07965073156648,317,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-16.540307036027603,223,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,1,0,0,0,0,30.873083266092635,540,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-14.847594326433317,312,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.135461927423545,150,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,0,0,0,1,11.947294454303842,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,-0.24242751683745545,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,-1.014393383553802,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-10.337039760443103,558,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,1,0,1,0,-17.21839109259929,436,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,12.366829133424048,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,11.898417464182327,960,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,1,0,1,0,-15.539930909872911,644,0,0
Diffusion,25,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-17.148416236683225,241,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,1,0,1,0,-16.07273036399938,273,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-16.280815979687926,200,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,1,0,0,0,0,29.593607186869047,420,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-17.18720719814716,149,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,0,1,1,0,-15.980867594706774,274,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-15.939088516422968,284,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-16.879538223534514,163,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,1,1,0,-17.491802879556886,623,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-16.45556053242851,220,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,9.902368853880382,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,0,0,0,1,9.64848297883973,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,1,0,1,0,-10.630304290214301,426,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-15.649809344624046,189,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,1,0,1,0,-10.684812019864664,667,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,0,0,1,6.94556288312796,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,1,0,1,0,-15.842603728689564,195,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,1,0,0,0,0,31.587552895436325,866,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-16.8789531236677,347,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,0,0,0,1,-1.2492257842125334,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,-2.8717808092903416,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,0,0,0,1,12.525810208785156,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-18.21047813609884,297,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,0,0,0,1,15.186130445654706,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,0,0,1,-4.235424985570293,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-17.84295464687018,424,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,1,0,1,0,-16.813930165336956,598,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-17.788186107914914,340,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,1,0,1,0,-16.526338187928147,248,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,0,0,0,1,-8.321404243052093,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,1,0,0,0,0,28.253315369451133,947,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,1,0,1,0,-16.53218123217018,163,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,-8.162503114790375,960,0,0
BC,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-15.005684324218759,249,0,0
